DEPT_CD,AGENCY,MEASURE_ID,MEASURE_NAME,KEY_PERFORMANCE,DIV_CD,PROGRAM_NAME,GP_CD,ACTIVITY_NAME,MEASURE_TYPE_NAME,DATA_SOURCE,FREQUENCY_NAME,CFY
MCRT,4600,7248,Percent of cases successfully completing sentencing/deferred disposition,0,7MSP,Municipal Court Special Programs,7JCA,Youth Case Management,Result,"The data is provided on a monthly report that tallies the total deferrals of the month and the number of those done successfully; these two numbers are then calculated into a percentage manually on an excel spreadsheet.
",Monthly,2016
MCRT,4600,6782,Percent of cases terminated to filed - Juvenile,0,7MSP,Municipal Court Special Programs,7JCA,Youth Case Management,Result,Court's database,Monthly,2016
MCRT,4600,2476,Total number of cases filed - Juvenile,0,7MSP,Municipal Court Special Programs,7JCA,Youth Case Management,Output,Juvenile Monthly Summary Report/Report Library,Monthly,2016
MCRT,4600,2518,"% of under 5,000 competitive procurement awards to certified MBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM).The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing",Quarterly,2016
MCRT,4600,2521,"% of under 5,000 competitive procurement awards to certified WBE vendors",0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Information is extracted from the Subcontracting, Procurement and Management System (SPAM).The Purchasing Office calculates this information on a quarterly basis and reports to the departments. For more information, contact Helen Lee in the Purchasing",Quarterly,2016
MCRT,4600,2513,Custodial cost per square foot by City personnel,0,9MGT,Support Services,9ADM,Departmental Support Services,Efficiency,City personnel custodial costs: AFS2 expendituresFacility square footage: department logs. Also call Rory Roberts in Building Services for information.,Annually,2016
MCRT,4600,2477,Level of employee satisfaction as indicated by internal surveys,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,,Annually,2016
MCRT,4600,2522,Number of budgeted FTEs,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,HR report,Monthly,2016
MCRT,4600,2512,Number of facility-related emergency calls,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,Emergency calls defined as calls outside normal business hours that require immediate service or maintenanceInformation is captured internally by the department in in-house log.,Monthly,2016
MCRT,4600,2483,Number of grievances and appeals per 100 employees,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,HR report,Monthly,2016
MCRT,4600,2528,Number of training hours,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,HR report,Monthly,2016
MCRT,4600,2509,Number of workstations supported - Total,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,Department log,Monthly,2016
MCRT,4600,2480,Overall level of employee satisfaction as indicated by the Listening to the Workforce Survey,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,HR report Listening to the Workforce Survey Results by Department,Annually,2016
MCRT,4600,2526,Percent of resignations leaving the City that complete a Corporate Exit Survey,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,HR report,Quarterly,2016
MCRT,4600,2511,Percent of time that the network is up,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,Internal report,Monthly,2016
MCRT,4600,2500,Percentage of cash drawer and mail receipt audits complying with Treasury cash handling policies,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,Internal report,Quarterly,2016
MCRT,4600,2515,Total square feet of facilities,0,9MGT,Support Services,9ADM,Departmental Support Services,Output,Department logs. Contact Rory Roberts in Building Services for more information.,Quarterly,2016
MCRT,4600,2479,Level of customer satisfaction as indicated by the City of Austin Citizen Survey,1,9MGT,Support Services,9ADM,Departmental Support Services,Result,HRD corporate report,Annually,2016
MCRT,4600,2525,Lost Time Injury Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Injury data is generated from entries made by department personnel into a claims database provided by the City's third party administrator (currently known as the "David System"). Actual hours worked is from the productive/overtime report generated by Banner, the City's human resource information system.",Monthly,2016
MCRT,4600,2527,Percent of employees completing minimum training requirements,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,HR report,Quarterly,2016
MCRT,4600,2510,Percent of information technology problems resolved at time of call,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,Internal report,Monthly,2016
MCRT,4600,2481,Sick Leave Utilization Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Entries made by department personnel into Banner, the City's Human Resources Information System.",Monthly,2016
MCRT,4600,2478,Turnover Rate,0,9MGT,Support Services,9ADM,Departmental Support Services,Result,"Entries made by department personnel into Banner, the City's Human Resources Information System.",Quarterly,2016
MCRT,4600,2501,Average payment (non GASB basis),0,,,,,Result,DXR revenue report/ Jems query report,Monthly,2016
MCRT,4600,2503,Collection rate (revised),0,,,,,Result,Court case management system,Annually,2016
MCRT,4600,2484,Gross Collections,0,,,,,Result,jems cost code report and internal worksheets,Monthly,2016
MCRT,4600,7095,Percent of actual expenditures to General Fund Expenditure Budget,0,,,,,Result,City's financial database,Quarterly,2016
MCRT,4600,2482,Total department budget (all funds),0,,,,,Output,Controller's/Budget Office,Annually,2016
MCRT,4600,7631,Total department revenue (all funds),0,,,,,Output,"Controller's, Budget Office",Annually,2016
MS,4400,8256,Number of Items from Council (IFCs) handled,0,44CM,City Manager's Office,4AGF,Agenda Preparation,Demand,counting the IFCs,Monthly,2016
MS,4400,2533,Number of RCAs handled,0,44CM,City Manager's Office,4AGF,Agenda Preparation,Output,AMS database,Monthly,2016
MS,4400,2534,Number of users served on Web AMS,0,44CM,City Manager's Office,4AGF,Agenda Preparation,Demand,AMS Database,Monthly,2016
MS,4400,7982,Number of Agenda Alert notifications distributed to users,0,44CM,City Manager's Office,4AGF,Agenda Preparation,Output,,Monthly,2016
MS,4400,7980,Number of council agendas posted to the web in accordance with the Texas Open Meetings Act,0,44CM,City Manager's Office,4AGF,Agenda Preparation,Output,,Monthly,2016
MS,4400,7981,Number of SIRE Solutions troubleshooting tickets completed on time,0,44CM,City Manager's Office,4AGF,Agenda Preparation,Output,,Monthly,2016
MS,4400,7984,Percentage of After Action Reports distributed the day after a Council meeting,1,44CM,City Manager's Office,4AGF,Agenda Preparation,Result,,Monthly,2016
MS,4400,2531,Percentage of Changes and Corrections documents distributed on time,1,44CM,City Manager's Office,4AGF,Agenda Preparation,Result,Actual Document Count,Monthly,2016
MS,4400,2530,Percentage of Council Member Questions answered and distributed by noon the day prior to the posted meeting,1,44CM,City Manager's Office,4AGF,Agenda Preparation,Result,,Monthly,2016
MS,4400,6484,Number of action items from Council,0,44CM,City Manager's Office,4CMO,City Management,Output,internal excel spreadsheet maintained by Agenda Coordinator,Annually,2016
MS,4400,2539,Number of Customer Assistance Form (CAF) requests responded to,0,44CM,City Manager's Office,4CMO,City Management,Output,"Telephone system tracking, ACAP Ontime Report, PIO Database, emails, letters, and walk-ins to executive level offices. (Mayor, Council, CMO).",Annually,2016
MS,4400,6784,Percent of citizens satisfied with City of Austin customer service,0,44CM,City Manager's Office,4CMO,City Management,Result,Citizen Survey,Annually,2016
MS,4400,6785,Percent of citizens satisfied with quality of services provided by City,0,44CM,City Manager's Office,4CMO,City Management,Result,Citizen Survey,Annually,2016
MS,4400,2541,Percent of Service Requests (including CAFs) delivered on time,0,44CM,City Manager's Office,4CMO,City Management,Result,Database tracking.,Annually,2016
MS,4400,8384,Number of staff trained,0,44MI,Management Initiatives,4INV,Innovation Office,Output,Sign-in sheets for trainings,Annually,2016
MS,4400,8386,Percent of subscribers utilizing innovative software,0,44MI,Management Initiatives,4INV,Innovation Office,Result,Percentage of users who are actually using the innovative software that is offered to City employees,Annually,2016
MS,4400,7669,Audience Reached with Web-based Information,0,44MI,Management Initiatives,4STO,Sustainability Office,Output,"Web tracking data from www.austintexas.gov/sustainability
Web tracking data from www.coolaustin.org 
Number of unique web users during each reporting period.

",Annually,2016
MS,4400,7664,City of Austin Combined Departmental Carbon Footprint,1,44MI,Management Initiatives,4STO,Sustainability Office,Output,"CIS/CC&B
Fleet M5
Advantage 3
Texas Gas Service 
LCRA
Individual documentation of generator fuel use and refrigerant use",Annually,2016
MS,4400,7665,"Number of people reached with educational messaging related to topics of the environment, sustainability, and community greenhouse gas reductions",0,44MI,Management Initiatives,4STO,Sustainability Office,Output,"Staff-created spreadsheets tracking all presentations and events.
Number of events and number of attendees.
Internal and external events and audiences.
",Annually,2016
MS,4400,7738,Number of contact hours of training provided to internal & external stakeholders,0,44PS,Public Safety Corporate Support,4OEM,Office of Homeland Security & Emergency Management,Output,,Annually,2016
MS,4400,7739,Number of exercises in which HSEM plays an integral planning and/or response role,0,44PS,Public Safety Corporate Support,4OEM,Office of Homeland Security & Emergency Management,Output,,Annually,2016
MS,4400,7122,"Number of plans or procedures developed or updated, based on a requirement to update all plans every 5 years",0,44PS,Public Safety Corporate Support,4OEM,Office of Homeland Security & Emergency Management,Output,,Annually,2016
MS,4400,8282,Number of citizen contacts through the HSEM public education program,0,44PS,Public Safety Corporate Support,4OEM,Office of Homeland Security & Emergency Management,Output,,Annually,2016
MS,4400,6495,Number of committees involving regional agencies in which HSEM chairs or plays a leading role,0,44PS,Public Safety Corporate Support,4OEM,Office of Homeland Security & Emergency Management,Output,,Annually,2016
MS,4400,7121,"Percent of plans/procedures updated, based on a requirement to update 100% of plans every 5 years",1,44PS,Public Safety Corporate Support,4OEM,Office of Homeland Security & Emergency Management,Result,,Annually,2016
MS,4400,8125,Texas Division of Emergency Management Preparedness Level Achieved,1,44PS,Public Safety Corporate Support,4OEM,Office of Homeland Security & Emergency Management,Result,Texas Division of Emergency Management annual assessment.,Annually,2016
MS,4400,7124,Number of complaints who attend the Citizen Review Panel,0,44PS,Public Safety Corporate Support,4PMM,Police Oversight Monitoring,Demand,,Annually,2016
MS,4400,2563,Number of Recommendations made by CRP,0,44PS,Public Safety Corporate Support,4PMM,Police Oversight Monitoring,Output,,Annually,2016
MS,4400,7126,Number of six month reports published by due date,0,44PS,Public Safety Corporate Support,4PMM,Police Oversight Monitoring,Output,,Annually,2016
MS,4400,2568,Number of annual reports published by due date,0,44PS,Public Safety Corporate Support,4PMM,Police Oversight Monitoring,Output,,Annually,2016
MS,4400,8102,Number of external formal complaints made against sworn personnel,0,44PS,Public Safety Corporate Support,4PMM,Police Oversight Monitoring,Demand,,Annually,2016
MS,4400,8104,Number of external informal chain of command complaints made against sworn personnel,0,44PS,Public Safety Corporate Support,4PMM,Police Oversight Monitoring,Demand,,Annually,2016
MS,4400,2569,Number of outreach meetings/educational forums conducted by the Office of the Police Monitor,1,44PS,Public Safety Corporate Support,4PMM,Police Oversight Monitoring,Output,,Annually,2016
